1.386294361119890572e+00,6.931471805599452862e-01
2.708050201102210064e+00,1.386294361119890572e+00
4.060443010546419096e+00,2.079441541679835748e+00
5.438079308923195576e+00,2.772588722239781145e+00
6.814542897259958210e+00,3.465735902799726542e+00
8.193123721512067803e+00,4.158883083359671495e+00
